"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648669,4022691,832866,1121873
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251416,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90334,0,7732,1632,110492
"06","Buenos Aires","Moderna 010 mg mL",0,52537,31871,0,183261
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426931,1263916,3185,4551766
"06","Buenos Aires","Moderna Bivariante BA 4 5",297,22,16,0,596326
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374361,1452527,77612,5408369
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,348811
"06","Buenos Aires","Pfizer Pediátrica",0,20675,10766,141505,2077
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957633,5272115,1662,13079
"06","Buenos Aires","Sputnik Light",426,0,1081,0,7924
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315843,2693196,6256,859743
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728434,763080,204528,507031
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65740,198,0,0
"02","CABA","Cansino Ad5 nCoV",29928,0,1673,44,51061
"02","CABA","Moderna 010 mg mL",0,16554,9692,0,64377
"02","CABA","Moderna ARNm 020 mg mL",0,36705,280102,1488,2065913
"02","CABA","Moderna Bivariante BA 4 5",5514,1894,3127,0,262403
"02","CABA","Moderna Monovalente XBB 1 5",3,26,10,0,70
"02","CABA","Pfizer BioNTech Comirnaty",0,193602,220505,62863,1286641
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,292811
"02","CABA","Pfizer Pediátrica",0,2891,2057,1678,89478
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019531,968500,1664,5461
"02","CABA","Sputnik Light",175,0,234,0,78
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896701,627549,231,14087
"10","Catamarca","ARVAC proteina RBD gamma omicron BA 4 5",0,0,0,0,3
